time,_SHOULDER_RIGHT_PITCH,_SHOULDER_LEFT_PITCH,_NECK_UNIQUE_ROLL,_NECK_UNIQUE_YAW,_NECK_UNIQUE_PITCH,_ARML_UPPER_ROLL,_ARML_UPPER_YAW,_ARML_MIDDLE_PITCH,_ARML_MIDDLE_YAW,_ARML_EDGE_ROLL,_ARMR_UPPER_ROLL,_ARMR_UPPER_YAW,_ARMR_MIDDLE_PITCH,_ARMR_MIDDLE_YAW,_ARMR_EDGE_ROLL,_HANDL_THUMB_PITCH,_HANDL_INDEX_PITCH,_HANDL_MIDDLE_PITCH,_HANDL_RING_PITCH,_HANDL_LITTLE_PITCH,_HANDR_THUMB_PITCH,_HANDR_INDEX_PITCH,_HANDR_MIDDLE_PITCH,_HANDR_RING_PITCH,_HANDR_LITTLE_PITCH,_HEADL_OPHRYON_VERT,_HEADL_EYELIDU_VERT,_HEADL_EYELIDD_VERT,_HEADL_FACER_TENSE,_HEADL_FACEL_TENSE,_HEADC_EYEBROWR_VERT,_HEADC_EYEBROWL_VERT,_HEADC_EYER_YAW,_HEADC_EYEL_YAW,_HEADC_EYES_PITCH,_HEADR_LIPUP_REACH,_HEADR_LIPDOWN_REACH,_HEADR_MOUTHR_OPEN,_HEADR_MOUTHL_OPEN,_HEADR_CHIN_ROLL,_HIP_UNIQUE_PITCH,_HIP_UNIQUE_ROLL,_HIP_UNIQUE_YAW,_WHEEL_UNIQUE_VERT,_WHEEL_UNIQUE_STEEL,_WHEEL_UNIQUE_SPEED,_WHEEL_UNIQUE_BREAK,_ADD,_ADD,_ADD
10.75,-0.830136478735,-0.808910748117,0,0,0,0.304882965904,-1.82222123936,-0.423992832902,0,0,-0.297762516722,0.556145204741,-1.18168972474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00635991534039,-0.00188013822942,0,0,0,0,0,0,0
11.0,-0.771504567367,-0.739083060834,0,0,0,0.152186576127,-1.82731112778,-0.184290616361,0,0,-0.162536276751,0.514462191222,-1.69115098795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0723042391318,-0.018984404516,0,0,0,0,0,0,0
11.25,-0.753907118887,-0.711577846251,0,0,0,0.109097438032,-2.13694039499,-0.147428295957,0,0,-0.095853933268,0.594592292717,-1.68164212954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0935754065817,-0.0240972754716,0,0,0,0,0,0,0
11.5,-0.754202155931,-0.80222052692,0,0,0,0.281662817477,-1.77888925911,-0.455037226101,0,0,-0.252866040838,0.773798174937,-1.4992348506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111272274063,-0.0293090522724,0,0,0,0,0,0,0
11.75,-0.720767206914,-0.815972443523,0,0,0,0.275661977437,-1.35656612609,-0.589936427986,0,0,-0.208899604664,0.591398075037,-1.30414851931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0789521821824,-0.0218990596973,0,0,0,0,0,0,0
12.0,-0.855256464317,-0.892449972562,0,0,0,0.373748705506,-1.75305425665,-0.693863191172,0,0,-0.303098636279,1.0182005497,-1.11891708132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421186041671,0.0113027545877,0,0,0,0,0,0,0
12.25,-0.968255131897,-1.1744151263,0,0,0,0.574392233611,-1.74016387507,-1.2598229824,0,0,-0.201782330709,0.48548839562,-0.981085497285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312987349114,0.0642435514478,0,0,0,0,0,0,0
12.5,-1.01593489542,-1.1580911115,0,0,0,0.606247895714,-1.39325994733,-1.18942698591,0,0,-0.188450348094,0.382186010123,-1.03776316506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466671025249,0.0798326273593,0,0,0,0,0,0,0
12.75,-1.02252776205,-1.03640498713,0,0,0,0.548550866328,-1.2555435296,-1.26217733412,0,0,-0.188312195932,0.306407595193,-1.29323054626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552862350677,0.0815279348383,0,0,0,0,0,0,0
13.0,-0.947130715456,-0.922079781771,0,0,0,0.502423628068,-1.09870023138,-1.27348927989,0,0,-0.153252701288,0.356771141777,-1.13619995138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.618602256452,0.0938816752136,0,0,0,0,0,0,0
13.25,-0.921292687981,-0.871666232797,0,0,0,0.46401946839,-0.994831108394,-1.27107503433,0,0,-0.153994832877,0.444010923101,-1.20465019638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598929543168,0.0942625616743,0,0,0,0,0,0,0
13.5,-0.795035868315,-0.905000259509,0,0,0,0.427123200918,-0.80970943923,-1.0081835741,0,0,-0.0955508898633,0.92136817822,-0.844391780176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308935647455,0.0717776269261,0,0,0,0,0,0,0
13.75,-0.758071848603,-0.899588995462,0,0,0,0.428220124607,-0.779656494352,-0.717813496844,0,0,-0.0815582387421,1.1939913767,-0.627133152442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306785963275,0.0723482403269,0,0,0,0,0,0,0
14.0,-0.751900459835,-0.891420157888,0,0,0,0.436326048115,-0.697650463805,-0.578186784722,0,0,-0.0402622334738,1.50002449092,-0.536598935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374025166299,0.0846372337757,0,0,0,0,0,0,0
14.25,-0.721317783625,-0.945079238689,0,0,0,0.496811302587,-0.423736710756,-0.570843530192,0,0,-0.00764850773533,1.53136839514,-0.568623068685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333928403541,0.0777919486698,0,0,0,0,0,0,0
14.5,-0.755977773773,-0.930726192316,0,0,0,0.408044275365,-0.655792565189,-0.584332030193,0,0,-0.0286031419934,1.0521334917,-0.9531052309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23288687777,0.0541302981971,0,0,0,0,0,0,0
14.75,-0.782090638078,-0.938481657733,0,0,0,0.329636637035,-0.658491148276,-0.613912978473,0,0,-0.0833491694367,0.920191320443,-1.33647583078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111904719932,0.027487427493,0,0,0,0,0,0,0
15.0,-0.772670244159,-0.939831958067,0,0,0,0.31432918179,-0.605524395032,-0.639449549835,0,0,-0.0873603127316,0.972711747101,-1.30641759685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845931092948,0.0213850352817,0,0,0,0,0,0,0
15.25,-0.729854565719,-0.903374513973,0,0,0,0.271051063243,-0.41938954902,-0.634734963043,0,0,-0.0784037064157,1.16219768401,-1.0949395307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469960161854,0.012860893864,0,0,0,0,0,0,0
15.5,-0.743971073064,-0.91976694441,0,0,0,0.283537481523,-0.42088072502,-0.650023022652,0,0,-0.0847135964674,1.17691458414,-1.08948820424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571207999939,0.0154848154952,0,0,0,0,0,0,0
15.75,-0.755118699825,-0.924889748806,0,0,0,0.280294043599,-0.381598781889,-0.661736929925,0,0,-0.0880133361333,1.26483400041,-0.999905320922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700632705047,0.0190309457624,0,0,0,0,0,0,0
16.0,-0.782600161286,-0.950014796191,0,0,0,0.300926140301,-0.436074989306,-0.676955279253,0,0,-0.0958518793445,1.21139989288,-1.06998635207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990387366775,0.0259074565541,0,0,0,0,0,0,0
